precision,workload_type,workload_function,dims,iterations
fp16,nonlinear,layernorm,"(16384, 3584)",-1
fp32,nonlinear,layernorm,"(16384, 3584)",-1
bf16,nonlinear,layernorm,"(16384, 3712)",-1
fp16,nonlinear,layernorm,"(16384, 3712)",-1
fp32,nonlinear,layernorm,"(16384, 3712)",-1
bf16,nonlinear,layernorm,"(16384, 3840)",-1
fp16,nonlinear,layernorm,"(16384, 3840)",-1
fp32,nonlinear,layernorm,"(16384, 3840)",-1
bf16,nonlinear,layernorm,"(16384, 384)",-1
fp16,nonlinear,layernorm,"(16384, 384)",-1
fp32,nonlinear,layernorm,"(16384, 384)",-1
bf16,nonlinear,layernorm,"(16384, 3968)",-1
fp16,nonlinear,layernorm,"(16384, 3968)",-1
fp32,nonlinear,layernorm,"(16384, 3968)",-1
bf16,nonlinear,layernorm,"(16384, 4096)",-1
fp16,nonlinear,layernorm,"(16384, 4096)",-1
fp32,nonlinear,layernorm,"(16384, 4096)",-1
bf16,nonlinear,layernorm,"(16384, 512)",-1
fp16,nonlinear,layernorm,"(16384, 512)",-1
fp32,nonlinear,layernorm,"(16384, 512)",-1
bf16,nonlinear,layernorm,"(16384, 640)",-1
fp16,nonlinear,layernorm,"(16384, 640)",-1
fp32,nonlinear,layernorm,"(16384, 640)",-1
bf16,nonlinear,layernorm,"(16384, 768)",-1
fp16,nonlinear,layernorm,"(16384, 768)",-1
fp32,nonlinear,layernorm,"(16384, 768)",-1
bf16,nonlinear,layernorm,"(16384, 896)",-1
fp16,nonlinear,layernorm,"(16384, 896)",-1
fp32,nonlinear,layernorm,"(16384, 896)",-1
bf16,nonlinear,layernorm,"(2048, 1024)",-1
fp16,nonlinear,layernorm,"(2048, 1024)",-1
fp32,nonlinear,layernorm,"(2048, 1024)",-1
bf16,nonlinear,layernorm,"(2048, 1152)",-1
fp16,nonlinear,layernorm,"(2048, 1152)",-1
fp32,nonlinear,layernorm,"(2048, 1152)",-1
bf16,nonlinear,layernorm,"(2048, 1280)",-1
fp16,nonlinear,layernorm,"(2048, 1280)",-1
fp32,nonlinear,layernorm,"(2048, 1280)",-1
bf16,nonlinear,layernorm,"(2048, 128)",-1
fp16,nonlinear,layernorm,"(2048, 128)",-1
fp32,nonlinear,layernorm,"(2048, 128)",-1
bf16,nonlinear,layernorm,"(2048, 1408)",-1
fp16,nonlinear,layernorm,"(2048, 1408)",-1
fp32,nonlinear,layernorm,"(2048, 1408)",-1
bf16,nonlinear,layernorm,"(2048, 1536)",-1
fp16,nonlinear,layernorm,"(2048, 1536)",-1
fp32,nonlinear,layernorm,"(2048, 1536)",-1
bf16,nonlinear,layernorm,"(2048, 1664)",-1
fp16,nonlinear,layernorm,"(2048, 1664)",-1
fp32,nonlinear,layernorm,"(2048, 1664)",-1
bf16,nonlinear,layernorm,"(2048, 1792)",-1
fp16,nonlinear,layernorm,"(2048, 1792)",-1
fp32,nonlinear,layernorm,"(2048, 1792)",-1
bf16,nonlinear,layernorm,"(2048, 1920)",-1
fp16,nonlinear,layernorm,"(2048, 1920)",-1
fp32,nonlinear,layernorm,"(2048, 1920)",-1
bf16,nonlinear,layernorm,"(2048, 2048)",-1
fp16,nonlinear,layernorm,"(2048, 2048)",-1
fp32,nonlinear,layernorm,"(2048, 2048)",-1
bf16,nonlinear,layernorm,"(2048, 2176)",-1
fp16,nonlinear,layernorm,"(2048, 2176)",-1
fp32,nonlinear,layernorm,"(2048, 2176)",-1
bf16,nonlinear,layernorm,"(2048, 2304)",-1
fp16,nonlinear,layernorm,"(2048, 2304)",-1
fp32,nonlinear,layernorm,"(2048, 2304)",-1
bf16,nonlinear,layernorm,"(2048, 2432)",-1
fp16,nonlinear,layernorm,"(2048, 2432)",-1
fp32,nonlinear,layernorm,"(2048, 2432)",-1
bf16,nonlinear,layernorm,"(2048, 2560)",-1
fp16,nonlinear,layernorm,"(2048, 2560)",-1
fp32,nonlinear,layernorm,"(2048, 2560)",-1
bf16,nonlinear,layernorm,"(2048, 256)",-1
fp16,nonlinear,layernorm,"(2048, 256)",-1
fp32,nonlinear,layernorm,"(2048, 256)",-1
bf16,nonlinear,layernorm,"(2048, 2688)",-1
fp16,nonlinear,layernorm,"(2048, 2688)",-1
fp32,nonlinear,layernorm,"(2048, 2688)",-1
bf16,nonlinear,layernorm,"(2048, 2816)",-1
fp16,nonlinear,layernorm,"(2048, 2816)",-1
fp32,nonlinear,layernorm,"(2048, 2816)",-1
bf16,nonlinear,layernorm,"(2048, 2944)",-1
fp16,nonlinear,layernorm,"(2048, 2944)",-1
fp32,nonlinear,layernorm,"(2048, 2944)",-1
bf16,nonlinear,layernorm,"(2048, 3072)",-1
fp16,nonlinear,layernorm,"(2048, 3072)",-1
fp32,nonlinear,layernorm,"(2048, 3072)",-1
bf16,nonlinear,layernorm,"(2048, 3200)",-1
fp16,nonlinear,layernorm,"(2048, 3200)",-1
fp32,nonlinear,layernorm,"(2048, 3200)",-1
bf16,nonlinear,layernorm,"(2048, 3328)",-1
fp16,nonlinear,layernorm,"(2048, 3328)",-1
fp32,nonlinear,layernorm,"(2048, 3328)",-1
bf16,nonlinear,layernorm,"(2048, 3456)",-1
fp16,nonlinear,layernorm,"(2048, 3456)",-1
fp32,nonlinear,layernorm,"(2048, 3456)",-1
bf16,nonlinear,layernorm,"(2048, 3584)",-1
fp16,nonlinear,layernorm,"(2048, 3584)",-1
fp32,nonlinear,layernorm,"(2048, 3584)",-1
bf16,nonlinear,layernorm,"(2048, 3712)",-1
fp16,nonlinear,layernorm,"(2048, 3712)",-1
fp32,nonlinear,layernorm,"(2048, 3712)",-1
bf16,nonlinear,layernorm,"(2048, 3840)",-1
fp16,nonlinear,layernorm,"(2048, 3840)",-1
fp32,nonlinear,layernorm,"(2048, 3840)",-1
bf16,nonlinear,layernorm,"(2048, 384)",-1
fp16,nonlinear,layernorm,"(2048, 384)",-1
fp32,nonlinear,layernorm,"(2048, 384)",-1
bf16,nonlinear,layernorm,"(2048, 3968)",-1
fp16,nonlinear,layernorm,"(2048, 3968)",-1
fp32,nonlinear,layernorm,"(2048, 3968)",-1
bf16,nonlinear,layernorm,"(2048, 4096)",-1
fp16,nonlinear,layernorm,"(2048, 4096)",-1
fp32,nonlinear,layernorm,"(2048, 4096)",-1
bf16,nonlinear,layernorm,"(2048, 512)",-1
fp16,nonlinear,layernorm,"(2048, 512)",-1
fp32,nonlinear,layernorm,"(2048, 512)",-1
bf16,nonlinear,layernorm,"(2048, 640)",-1
fp16,nonlinear,layernorm,"(2048, 640)",-1
fp32,nonlinear,layernorm,"(2048, 640)",-1
bf16,nonlinear,layernorm,"(2048, 768)",-1
fp16,nonlinear,layernorm,"(2048, 768)",-1
fp32,nonlinear,layernorm,"(2048, 768)",-1
bf16,nonlinear,layernorm,"(2048, 896)",-1
fp16,nonlinear,layernorm,"(2048, 896)",-1
fp32,nonlinear,layernorm,"(2048, 896)",-1
bf16,nonlinear,layernorm,"(256, 1024)",-1
fp16,nonlinear,layernorm,"(256, 1024)",-1
fp32,nonlinear,layernorm,"(256, 1024)",-1
bf16,nonlinear,layernorm,"(256, 1152)",-1
fp16,nonlinear,layernorm,"(256, 1152)",-1
fp32,nonlinear,layernorm,"(256, 1152)",-1
bf16,nonlinear,layernorm,"(256, 1280)",-1
fp16,nonlinear,layernorm,"(256, 1280)",-1
fp32,nonlinear,layernorm,"(256, 1280)",-1
bf16,nonlinear,layernorm,"(256, 128)",-1
fp16,nonlinear,layernorm,"(256, 128)",-1
fp32,nonlinear,layernorm,"(256, 128)",-1
bf16,nonlinear,layernorm,"(256, 1408)",-1
fp16,nonlinear,layernorm,"(256, 1408)",-1
fp32,nonlinear,layernorm,"(256, 1408)",-1
bf16,nonlinear,layernorm,"(256, 1536)",-1
fp16,nonlinear,layernorm,"(256, 1536)",-1
fp32,nonlinear,layernorm,"(256, 1536)",-1
bf16,nonlinear,layernorm,"(256, 1664)",-1
fp16,nonlinear,layernorm,"(256, 1664)",-1
fp32,nonlinear,layernorm,"(256, 1664)",-1
bf16,nonlinear,layernorm,"(256, 1792)",-1
fp16,nonlinear,layernorm,"(256, 1792)",-1
fp32,nonlinear,layernorm,"(256, 1792)",-1
bf16,nonlinear,layernorm,"(256, 1920)",-1
fp16,nonlinear,layernorm,"(256, 1920)",-1
fp32,nonlinear,layernorm,"(256, 1920)",-1
bf16,nonlinear,layernorm,"(256, 2048)",-1
fp16,nonlinear,layernorm,"(256, 2048)",-1
fp32,nonlinear,layernorm,"(256, 2048)",-1
bf16,nonlinear,layernorm,"(256, 2176)",-1
fp16,nonlinear,layernorm,"(256, 2176)",-1
fp32,nonlinear,layernorm,"(256, 2176)",-1
bf16,nonlinear,layernorm,"(256, 2304)",-1
fp16,nonlinear,layernorm,"(256, 2304)",-1
fp32,nonlinear,layernorm,"(256, 2304)",-1
bf16,nonlinear,layernorm,"(256, 2432)",-1
fp16,nonlinear,layernorm,"(256, 2432)",-1
fp32,nonlinear,layernorm,"(256, 2432)",-1
bf16,nonlinear,layernorm,"(256, 2560)",-1
fp16,nonlinear,layernorm,"(256, 2560)",-1
fp32,nonlinear,layernorm,"(256, 2560)",-1
bf16,nonlinear,layernorm,"(256, 256)",-1
fp16,nonlinear,layernorm,"(256, 256)",-1
fp32,nonlinear,layernorm,"(256, 256)",-1
bf16,nonlinear,layernorm,"(256, 2688)",-1
fp16,nonlinear,layernorm,"(256, 2688)",-1
fp32,nonlinear,layernorm,"(256, 2688)",-1
bf16,nonlinear,layernorm,"(256, 2816)",-1
fp16,nonlinear,layernorm,"(256, 2816)",-1
fp32,nonlinear,layernorm,"(256, 2816)",-1
bf16,nonlinear,layernorm,"(256, 2944)",-1
fp16,nonlinear,layernorm,"(256, 2944)",-1
fp32,nonlinear,layernorm,"(256, 2944)",-1
bf16,nonlinear,layernorm,"(256, 3072)",-1
fp16,nonlinear,layernorm,"(256, 3072)",-1
fp32,nonlinear,layernorm,"(256, 3072)",-1
bf16,nonlinear,layernorm,"(256, 3200)",-1
fp16,nonlinear,layernorm,"(256, 3200)",-1
fp32,nonlinear,layernorm,"(256, 3200)",-1
bf16,nonlinear,layernorm,"(256, 3328)",-1
fp16,nonlinear,layernorm,"(256, 3328)",-1
fp32,nonlinear,layernorm,"(256, 3328)",-1
bf16,nonlinear,layernorm,"(256, 3456)",-1
fp16,nonlinear,layernorm,"(256, 3456)",-1
fp32,nonlinear,layernorm,"(256, 3456)",-1
bf16,nonlinear,layernorm,"(256, 3584)",-1
fp16,nonlinear,layernorm,"(256, 3584)",-1
fp32,nonlinear,layernorm,"(256, 3584)",-1
bf16,nonlinear,layernorm,"(256, 3712)",-1
fp16,nonlinear,layernorm,"(256, 3712)",-1
fp32,nonlinear,layernorm,"(256, 3712)",-1
bf16,nonlinear,layernorm,"(256, 3840)",-1
fp16,nonlinear,layernorm,"(256, 3840)",-1
fp32,nonlinear,layernorm,"(256, 3840)",-1
bf16,nonlinear,layernorm,"(256, 384)",-1
fp16,nonlinear,layernorm,"(256, 384)",-1
fp32,nonlinear,layernorm,"(256, 384)",-1
bf16,nonlinear,layernorm,"(256, 3968)",-1
fp16,nonlinear,layernorm,"(256, 3968)",-1
fp32,nonlinear,layernorm,"(256, 3968)",-1
bf16,nonlinear,layernorm,"(256, 4096)",-1
fp16,nonlinear,layernorm,"(256, 4096)",-1
fp32,nonlinear,layernorm,"(256, 4096)",-1
bf16,nonlinear,layernorm,"(256, 512)",-1
fp16,nonlinear,layernorm,"(256, 512)",-1
fp32,nonlinear,layernorm,"(256, 512)",-1
bf16,nonlinear,layernorm,"(256, 640)",-1
fp16,nonlinear,layernorm,"(256, 640)",-1
fp32,nonlinear,layernorm,"(256, 640)",-1
bf16,nonlinear,layernorm,"(256, 768)",-1
fp16,nonlinear,layernorm,"(256, 768)",-1
fp32,nonlinear,layernorm,"(256, 768)",-1
bf16,nonlinear,layernorm,"(256, 896)",-1
fp16,nonlinear,layernorm,"(256, 896)",-1
fp32,nonlinear,layernorm,"(256, 896)",-1
bf16,nonlinear,layernorm,"(32768, 1024)",-1
fp16,nonlinear,layernorm,"(32768, 1024)",-1
fp32,nonlinear,layernorm,"(32768, 1024)",-1
bf16,nonlinear,layernorm,"(32768, 1152)",-1
fp16,nonlinear,layernorm,"(32768, 1152)",-1
fp32,nonlinear,layernorm,"(32768, 1152)",-1
bf16,nonlinear,layernorm,"(32768, 1280)",-1
fp16,nonlinear,layernorm,"(32768, 1280)",-1
fp32,nonlinear,layernorm,"(32768, 1280)",-1
bf16,nonlinear,layernorm,"(32768, 128)",-1
fp16,nonlinear,layernorm,"(32768, 128)",-1
fp32,nonlinear,layernorm,"(32768, 128)",-1
bf16,nonlinear,layernorm,"(32768, 1408)",-1
fp16,nonlinear,layernorm,"(32768, 1408)",-1
fp32,nonlinear,layernorm,"(32768, 1408)",-1
bf16,nonlinear,layernorm,"(32768, 1536)",-1
fp16,nonlinear,layernorm,"(32768, 1536)",-1
fp32,nonlinear,layernorm,"(32768, 1536)",-1
bf16,nonlinear,layernorm,"(32768, 1664)",-1
fp16,nonlinear,layernorm,"(32768, 1664)",-1
fp32,nonlinear,layernorm,"(32768, 1664)",-1
bf16,nonlinear,layernorm,"(32768, 1792)",-1
fp16,nonlinear,layernorm,"(32768, 1792)",-1
fp32,nonlinear,layernorm,"(32768, 1792)",-1
bf16,nonlinear,layernorm,"(32768, 1920)",-1
fp16,nonlinear,layernorm,"(32768, 1920)",-1
fp32,nonlinear,layernorm,"(32768, 1920)",-1
bf16,nonlinear,layernorm,"(32768, 2048)",-1
fp16,nonlinear,layernorm,"(32768, 2048)",-1
fp32,nonlinear,layernorm,"(32768, 2048)",-1
bf16,nonlinear,layernorm,"(32768, 2176)",-1
fp16,nonlinear,layernorm,"(32768, 2176)",-1
fp32,nonlinear,layernorm,"(32768, 2176)",-1
bf16,nonlinear,layernorm,"(32768, 2304)",-1
fp16,nonlinear,layernorm,"(32768, 2304)",-1
fp32,nonlinear,layernorm,"(32768, 2304)",-1
bf16,nonlinear,layernorm,"(32768, 2432)",-1
fp16,nonlinear,layernorm,"(32768, 2432)",-1
fp32,nonlinear,layernorm,"(32768, 2432)",-1
bf16,nonlinear,layernorm,"(32768, 2560)",-1
fp16,nonlinear,layernorm,"(32768, 2560)",-1
fp32,nonlinear,layernorm,"(32768, 2560)",-1
bf16,nonlinear,layernorm,"(32768, 256)",-1
fp16,nonlinear,layernorm,"(32768, 256)",-1
fp32,nonlinear,layernorm,"(32768, 256)",-1
bf16,nonlinear,layernorm,"(32768, 2688)",-1
fp16,nonlinear,layernorm,"(32768, 2688)",-1
fp32,nonlinear,layernorm,"(32768, 2688)",-1
bf16,nonlinear,layernorm,"(32768, 2816)",-1
fp16,nonlinear,layernorm,"(32768, 2816)",-1
fp32,nonlinear,layernorm,"(32768, 2816)",-1
bf16,nonlinear,layernorm,"(32768, 2944)",-1
fp16,nonlinear,layernorm,"(32768, 2944)",-1
fp32,nonlinear,layernorm,"(32768, 2944)",-1
bf16,nonlinear,layernorm,"(32768, 3072)",-1
fp16,nonlinear,layernorm,"(32768, 3072)",-1
fp32,nonlinear,layernorm,"(32768, 3072)",-1
bf16,nonlinear,layernorm,"(32768, 3200)",-1
fp16,nonlinear,layernorm,"(32768, 3200)",-1
fp32,nonlinear,layernorm,"(32768, 3200)",-1
bf16,nonlinear,layernorm,"(32768, 3328)",-1
fp16,nonlinear,layernorm,"(32768, 3328)",-1
fp32,nonlinear,layernorm,"(32768, 3328)",-1
bf16,nonlinear,layernorm,"(32768, 3456)",-1
fp16,nonlinear,layernorm,"(32768, 3456)",-1
fp32,nonlinear,layernorm,"(32768, 3456)",-1
bf16,nonlinear,layernorm,"(32768, 3584)",-1
fp16,nonlinear,layernorm,"(32768, 3584)",-1
fp32,nonlinear,layernorm,"(32768, 3584)",-1
bf16,nonlinear,layernorm,"(32768, 3712)",-1
fp16,nonlinear,layernorm,"(32768, 3712)",-1
fp32,nonlinear,layernorm,"(32768, 3712)",-1
bf16,nonlinear,layernorm,"(32768, 3840)",-1
fp16,nonlinear,layernorm,"(32768, 3840)",-1
fp32,nonlinear,layernorm,"(32768, 3840)",-1
bf16,nonlinear,layernorm,"(32768, 384)",-1
fp16,nonlinear,layernorm,"(32768, 384)",-1
fp32,nonlinear,layernorm,"(32768, 384)",-1
bf16,nonlinear,layernorm,"(32768, 3968)",-1
fp16,nonlinear,layernorm,"(32768, 3968)",-1
fp32,nonlinear,layernorm,"(32768, 3968)",-1
bf16,nonlinear,layernorm,"(32768, 4096)",-1
fp16,nonlinear,layernorm,"(32768, 4096)",-1
fp32,nonlinear,layernorm,"(32768, 4096)",-1
bf16,nonlinear,layernorm,"(32768, 512)",-1
fp16,nonlinear,layernorm,"(32768, 512)",-1
fp32,nonlinear,layernorm,"(32768, 512)",-1
bf16,nonlinear,layernorm,"(32768, 640)",-1
fp16,nonlinear,layernorm,"(32768, 640)",-1
fp32,nonlinear,layernorm,"(32768, 640)",-1
bf16,nonlinear,layernorm,"(32768, 768)",-1
fp16,nonlinear,layernorm,"(32768, 768)",-1
fp32,nonlinear,layernorm,"(32768, 768)",-1
bf16,nonlinear,layernorm,"(32768, 896)",-1
fp16,nonlinear,layernorm,"(32768, 896)",-1
fp32,nonlinear,layernorm,"(32768, 896)",-1
bf16,nonlinear,layernorm,"(32, 1024)",-1
fp16,nonlinear,layernorm,"(32, 1024)",-1
fp32,nonlinear,layernorm,"(32, 1024)",-1
bf16,nonlinear,layernorm,"(32, 1152)",-1
fp16,nonlinear,layernorm,"(32, 1152)",-1
fp32,nonlinear,layernorm,"(32, 1152)",-1
bf16,nonlinear,layernorm,"(32, 1280)",-1
fp16,nonlinear,layernorm,"(32, 1280)",-1
fp32,nonlinear,layernorm,"(32, 1280)",-1
bf16,nonlinear,layernorm,"(32, 128)",-1
fp16,nonlinear,layernorm,"(32, 128)",-1
fp32,nonlinear,layernorm,"(32, 128)",-1
bf16,nonlinear,layernorm,"(32, 1408)",-1
fp16,nonlinear,layernorm,"(32, 1408)",-1
fp32,nonlinear,layernorm,"(32, 1408)",-1
bf16,nonlinear,layernorm,"(32, 1536)",-1
fp16,nonlinear,layernorm,"(32, 1536)",-1
fp32,nonlinear,layernorm,"(32, 1536)",-1
bf16,nonlinear,layernorm,"(32, 1664)",-1
fp16,nonlinear,layernorm,"(32, 1664)",-1
fp32,nonlinear,layernorm,"(32, 1664)",-1
bf16,nonlinear,layernorm,"(32, 1792)",-1
fp16,nonlinear,layernorm,"(32, 1792)",-1
fp32,nonlinear,layernorm,"(32, 1792)",-1
bf16,nonlinear,layernorm,"(32, 1920)",-1
fp16,nonlinear,layernorm,"(32, 1920)",-1
fp32,nonlinear,layernorm,"(32, 1920)",-1
bf16,nonlinear,layernorm,"(32, 2048)",-1
fp16,nonlinear,layernorm,"(32, 2048)",-1
fp32,nonlinear,layernorm,"(32, 2048)",-1
bf16,nonlinear,layernorm,"(32, 2176)",-1
fp16,nonlinear,layernorm,"(32, 2176)",-1
fp32,nonlinear,layernorm,"(32, 2176)",-1
bf16,nonlinear,layernorm,"(32, 2304)",-1
fp16,nonlinear,layernorm,"(32, 2304)",-1
fp32,nonlinear,layernorm,"(32, 2304)",-1
bf16,nonlinear,layernorm,"(32, 2432)",-1
fp16,nonlinear,layernorm,"(32, 2432)",-1
fp32,nonlinear,layernorm,"(32, 2432)",-1
bf16,nonlinear,layernorm,"(32, 2560)",-1
fp16,nonlinear,layernorm,"(32, 2560)",-1
fp32,nonlinear,layernorm,"(32, 2560)",-1
bf16,nonlinear,layernorm,"(32, 256)",-1
fp16,nonlinear,layernorm,"(32, 256)",-1
fp32,nonlinear,layernorm,"(32, 256)",-1
bf16,nonlinear,layernorm,"(32, 2688)",-1
fp16,nonlinear,layernorm,"(32, 2688)",-1
fp32,nonlinear,layernorm,"(32, 2688)",-1
bf16,nonlinear,layernorm,"(32, 2816)",-1
fp16,nonlinear,layernorm,"(32, 2816)",-1
fp32,nonlinear,layernorm,"(32, 2816)",-1
bf16,nonlinear,layernorm,"(32, 2944)",-1
fp16,nonlinear,layernorm,"(32, 2944)",-1
fp32,nonlinear,layernorm,"(32, 2944)",-1
bf16,nonlinear,layernorm,"(32, 3072)",-1
fp16,nonlinear,layernorm,"(32, 3072)",-1
fp32,nonlinear,layernorm,"(32, 3072)",-1
bf16,nonlinear,layernorm,"(32, 3200)",-1
fp16,nonlinear,layernorm,"(32, 3200)",-1
fp32,nonlinear,layernorm,"(32, 3200)",-1
bf16,nonlinear,layernorm,"(32, 3328)",-1
fp16,nonlinear,layernorm,"(32, 3328)",-1
fp32,nonlinear,layernorm,"(32, 3328)",-1
bf16,nonlinear,layernorm,"(32, 3456)",-1
fp16,nonlinear,layernorm,"(32, 3456)",-1
fp32,nonlinear,layernorm,"(32, 3456)",-1
bf16,nonlinear,layernorm,"(32, 3584)",-1
fp16,nonlinear,layernorm,"(32, 3584)",-1
fp32,nonlinear,layernorm,"(32, 3584)",-1
bf16,nonlinear,layernorm,"(32, 3712)",-1
fp16,nonlinear,layernorm,"(32, 3712)",-1
fp32,nonlinear,layernorm,"(32, 3712)",-1
bf16,nonlinear,layernorm,"(32, 3840)",-1
fp16,nonlinear,layernorm,"(32, 3840)",-1
fp32,nonlinear,layernorm,"(32, 3840)",-1
bf16,nonlinear,layernorm,"(32, 384)",-1
fp16,nonlinear,layernorm,"(32, 384)",-1
fp32,nonlinear,layernorm,"(32, 384)",-1
bf16,nonlinear,layernorm,"(32, 3968)",-1
fp16,nonlinear,layernorm,"(32, 3968)",-1
fp32,nonlinear,layernorm,"(32, 3968)",-1
bf16,nonlinear,layernorm,"(32, 4096)",-1
fp16,nonlinear,layernorm,"(32, 4096)",-1
fp32,nonlinear,layernorm,"(32, 4096)",-1
bf16,nonlinear,layernorm,"(32, 512)",-1
fp16,nonlinear,layernorm,"(32, 512)",-1
fp32,nonlinear,layernorm,"(32, 512)",-1
bf16,nonlinear,layernorm,"(32, 640)",-1
fp16,nonlinear,layernorm,"(32, 640)",-1
fp32,nonlinear,layernorm,"(32, 640)",-1
bf16,nonlinear,layernorm,"(32, 768)",-1
fp16,nonlinear,layernorm,"(32, 768)",-1
fp32,nonlinear,layernorm,"(32, 768)",-1
bf16,nonlinear,layernorm,"(32, 896)",-1
fp16,nonlinear,layernorm,"(32, 896)",-1
fp32,nonlinear,layernorm,"(32, 896)",-1
bf16,nonlinear,layernorm,"(4096, 1024)",-1
fp16,nonlinear,layernorm,"(4096, 1024)",-1
fp32,nonlinear,layernorm,"(4096, 1024)",-1
bf16,nonlinear,layernorm,"(4096, 1152)",-1
fp16,nonlinear,layernorm,"(4096, 1152)",-1
fp32,nonlinear,layernorm,"(4096, 1152)",-1
bf16,nonlinear,layernorm,"(4096, 1280)",-1
fp16,nonlinear,layernorm,"(4096, 1280)",-1
fp32,nonlinear,layernorm,"(4096, 1280)",-1
bf16,nonlinear,layernorm,"(4096, 128)",-1
fp16,nonlinear,layernorm,"(4096, 128)",-1
fp32,nonlinear,layernorm,"(4096, 128)",-1
bf16,nonlinear,layernorm,"(4096, 1408)",-1
fp16,nonlinear,layernorm,"(4096, 1408)",-1
fp32,nonlinear,layernorm,"(4096, 1408)",-1
bf16,nonlinear,layernorm,"(4096, 1536)",-1
fp16,nonlinear,layernorm,"(4096, 1536)",-1
fp32,nonlinear,layernorm,"(4096, 1536)",-1
bf16,nonlinear,layernorm,"(4096, 1664)",-1
fp16,nonlinear,layernorm,"(4096, 1664)",-1
fp32,nonlinear,layernorm,"(4096, 1664)",-1
bf16,nonlinear,layernorm,"(4096, 1792)",-1
fp16,nonlinear,layernorm,"(4096, 1792)",-1
fp32,nonlinear,layernorm,"(4096, 1792)",-1
bf16,nonlinear,layernorm,"(4096, 1920)",-1
fp16,nonlinear,layernorm,"(4096, 1920)",-1
fp32,nonlinear,layernorm,"(4096, 1920)",-1
bf16,nonlinear,layernorm,"(4096, 2048)",-1
fp16,nonlinear,layernorm,"(4096, 2048)",-1
fp32,nonlinear,layernorm,"(4096, 2048)",-1
bf16,nonlinear,layernorm,"(4096, 2176)",-1
fp16,nonlinear,layernorm,"(4096, 2176)",-1
fp32,nonlinear,layernorm,"(4096, 2176)",-1
bf16,nonlinear,layernorm,"(4096, 2304)",-1
fp16,nonlinear,layernorm,"(4096, 2304)",-1
fp32,nonlinear,layernorm,"(4096, 2304)",-1
bf16,nonlinear,layernorm,"(4096, 2432)",-1
fp16,nonlinear,layernorm,"(4096, 2432)",-1
fp32,nonlinear,layernorm,"(4096, 2432)",-1
bf16,nonlinear,layernorm,"(4096, 2560)",-1
fp16,nonlinear,layernorm,"(4096, 2560)",-1
fp32,nonlinear,layernorm,"(4096, 2560)",-1
bf16,nonlinear,layernorm,"(4096, 256)",-1
fp16,nonlinear,layernorm,"(4096, 256)",-1
fp32,nonlinear,layernorm,"(4096, 256)",-1
bf16,nonlinear,layernorm,"(4096, 2688)",-1
fp16,nonlinear,layernorm,"(4096, 2688)",-1
fp32,nonlinear,layernorm,"(4096, 2688)",-1
bf16,nonlinear,layernorm,"(4096, 2816)",-1
fp16,nonlinear,layernorm,"(4096, 2816)",-1
fp32,nonlinear,layernorm,"(4096, 2816)",-1
bf16,nonlinear,layernorm,"(4096, 2944)",-1
fp16,nonlinear,layernorm,"(4096, 2944)",-1
fp32,nonlinear,layernorm,"(4096, 2944)",-1
bf16,nonlinear,layernorm,"(4096, 3072)",-1
fp16,nonlinear,layernorm,"(4096, 3072)",-1
fp32,nonlinear,layernorm,"(4096, 3072)",-1
bf16,nonlinear,layernorm,"(4096, 3200)",-1
fp16,nonlinear,layernorm,"(4096, 3200)",-1
fp32,nonlinear,layernorm,"(4096, 3200)",-1
bf16,nonlinear,layernorm,"(4096, 3328)",-1
fp16,nonlinear,layernorm,"(4096, 3328)",-1
fp32,nonlinear,layernorm,"(4096, 3328)",-1
bf16,nonlinear,layernorm,"(4096, 3456)",-1
fp16,nonlinear,layernorm,"(4096, 3456)",-1
fp32,nonlinear,layernorm,"(4096, 3456)",-1
bf16,nonlinear,layernorm,"(4096, 3584)",-1
fp16,nonlinear,layernorm,"(4096, 3584)",-1
fp32,nonlinear,layernorm,"(4096, 3584)",-1
bf16,nonlinear,layernorm,"(4096, 3712)",-1
fp16,nonlinear,layernorm,"(4096, 3712)",-1
fp32,nonlinear,layernorm,"(4096, 3712)",-1
bf16,nonlinear,layernorm,"(4096, 3840)",-1
fp16,nonlinear,layernorm,"(4096, 3840)",-1
fp32,nonlinear,layernorm,"(4096, 3840)",-1
bf16,nonlinear,layernorm,"(4096, 384)",-1
fp16,nonlinear,layernorm,"(4096, 384)",-1
fp32,nonlinear,layernorm,"(4096, 384)",-1
bf16,nonlinear,layernorm,"(4096, 3968)",-1
fp16,nonlinear,layernorm,"(4096, 3968)",-1
fp32,nonlinear,layernorm,"(4096, 3968)",-1
bf16,nonlinear,layernorm,"(4096, 4096)",-1
fp16,nonlinear,layernorm,"(4096, 4096)",-1
fp32,nonlinear,layernorm,"(4096, 4096)",-1
bf16,nonlinear,layernorm,"(4096, 512)",-1
fp16,nonlinear,layernorm,"(4096, 512)",-1
fp32,nonlinear,layernorm,"(4096, 512)",-1
bf16,nonlinear,layernorm,"(4096, 640)",-1
fp16,nonlinear,layernorm,"(4096, 640)",-1
fp32,nonlinear,layernorm,"(4096, 640)",-1
bf16,nonlinear,layernorm,"(4096, 768)",-1
fp16,nonlinear,layernorm,"(4096, 768)",-1
fp32,nonlinear,layernorm,"(4096, 768)",-1
bf16,nonlinear,layernorm,"(4096, 896)",-1
fp16,nonlinear,layernorm,"(4096, 896)",-1
fp32,nonlinear,layernorm,"(4096, 896)",-1
bf16,nonlinear,layernorm,"(512, 1024)",-1
